disease_target,age_group,period,year,month_num,season,case_count
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2023-08,2023,8,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2023-09,2023,9,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2023-10,2023,10,Mùa mưa,2
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2023-11,2023,11,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2023-12,2023,12,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-01,2024,1,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-02,2024,2,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-03,2024,3,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-04,2024,4,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-05,2024,5,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-06,2024,6,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-07,2024,7,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-08,2024,8,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-09,2024,9,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-10,2024,10,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-11,2024,11,Mùa mưa,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2024-12,2024,12,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2025-01,2025,1,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2025-02,2025,2,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2025-03,2025,3,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,1-5 tu?i,2025-04,2025,4,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,11-15 tu?i,2021-01,2021,1,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,11-15 tu?i,2021-02,2021,2,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,11-15 tu?i,2021-03,2021,3,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,11-15 tu?i,2021-04,2021,4,Mùa khô,0
Người tiếp xúc với các dịch vụ y tế làm các khám xét và điều tra - Person encountering health services for examination and investigation,11-15 tu?i,2021-05,2021,5,Mùa mưa,0
