disease_id,disease_name,positive_fit_queries,n_estimators_locked,support_tier,model_complexity_flag,weather_importance,seasonal_importance,demographic_importance,weather_current_importance,weather_3d_importance,weather_7d_importance,model_path,model_sha256,model_bytes,manifest_index,top_feature_group,shap_additivity_max_abs_error,top_10_features,candidate_role
274,Gãy các phần khác của chi do lao động và giao thông - Fracture of other lim bones,7445,200,STRONG,NORMAL_MODEL,0.38639753104115804,0.0801839182055985,0.5334185507532434,0.07064357216489368,0.06912173855227169,0.2466322203239927,models/disease_274.txt,4781baad018a158a1f61aee88551ce4eac763e8ce4a6af26a4b8efaff362fb66,316053,196,DEMOGRAPHIC,1.865174681370263e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 2.7461711489389873, ""normalized_importance"": 0.4893837864497807}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.2811651311543, ""normalized_importance"": 0.05010527350238271}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.26728586717041963, ""normalized_importance"": 0.04763190735250101}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.2645954999355303, ""normalized_importance"": 0.04715246815044717}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.24710054282296254, ""normalized_importance"": 0.044034764303462676}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.23259137647630374, ""normalized_importance"": 0.041449145862419406}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.12464077416789193, ""normalized_importance"": 0.02221171613134232}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.12377036394901811, ""normalized_importance"": 0.02205660393127364}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.122187726876929, ""normalized_importance"": 0.021774568733571555}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.11956751755423566, ""normalized_importance"": 0.021307632082472404}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
124,Động kinh - Epilepsy,8356,145,STRONG,NORMAL_MODEL,0.3836674407849663,0.09120712455912705,0.5251254346559067,0.061877941400550224,0.04821973826021984,0.27356976112419623,models/disease_124.txt,d985920af1ba6058167c7bea1a2b5d92a78c43d0787f9893ebdd87a4e34f1d1f,223988,77,DEMOGRAPHIC,1.3322676295501878e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 2.11755290550089, ""normalized_importance"": 0.5136372345275696}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.27195693069627597, ""normalized_importance"": 0.06596633568425493}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.22945485999170764, ""normalized_importance"": 0.05565696112191037}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.18241991518205042, ""normalized_importance"": 0.04424808490661949}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.14115292681648675, ""normalized_importance"": 0.03423829401718917}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.1276108666907027, ""normalized_importance"": 0.030953508879238405}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.11858742843232399, ""normalized_importance"": 0.028764768347219635}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.11284937554987866, ""normalized_importance"": 0.02737293648013577}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.09257550680712981, ""normalized_importance"": 0.022455272393845916}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07719886719523666, ""normalized_importance"": 0.01872548853528789}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
96,"U khác insitu, lành tính và các u tiến triển không chắc chắn hoặc chưa rõ - Other insitus and benign neoplasms and neoplasms of uncertain or unknown behaviour",8892,119,STRONG,NORMAL_MODEL,0.37885193110469617,0.1066947657117547,0.5144533031835494,0.06635798282907039,0.04643861618738974,0.266055332088236,models/disease_96.txt,0636a2b535fc8cf220ea5caf92b5c5ad9ccce1a789c43779697fa51cc0a97dda,177697,57,DEMOGRAPHIC,1.1546319456101628e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.9853092102859216, ""normalized_importance"": 0.5093473600918276}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.2549161526447502, ""normalized_importance"": 0.06540082961468222}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.25262659165864126, ""normalized_importance"": 0.06481342396623117}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.19951058288312976, ""normalized_importance"": 0.051186076292502915}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.17729665847432408, ""normalized_importance"": 0.04548691180150906}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.1253962096938108, ""normalized_importance"": 0.03217142601371665}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.10046326967817244, ""normalized_importance"": 0.02577467576922234}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.09362508917385133, ""normalized_importance"": 0.024020284478605325}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08637128523105504, ""normalized_importance"": 0.022159261586178973}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0861649501314052, ""normalized_importance"": 0.0221063246241398}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
83,U ác các phần khác của hệ thần kinh trung ương - Malignant neoplasm of other parts of central nervous system,218,1,BETTER,VERY_SIMPLE_MODEL,0.3758650153687568,0.11558806890331409,0.5085469157279292,0.0,0.014435904082335542,0.3614291112864213,models/disease_83.txt,160f6e5900457f4d25567b77eabfbc821f7c82583e0169152933868e8dd0ae2a,6742,45,DEMOGRAPHIC,8.881784197001252e-16,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.040472230612264896, ""normalized_importance"": 0.45123471537840404}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.018458532375256558, ""normalized_importance"": 0.2057986544514265}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.008873801423633929, ""normalized_importance"": 0.09893616435622134}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0073907889213222925, ""normalized_importance"": 0.08240169827269363}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.005140456862892611, ""normalized_importance"": 0.05731220034952516}, {""feature"": ""precipitation_sum_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.004263087098333716, ""normalized_importance"": 0.04753019204399887}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0023049607556483187, ""normalized_importance"": 0.0256985665183023}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0014935458155035711, ""normalized_importance"": 0.01665190454709275}, {""feature"": ""wind_gust_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.001294787876918706, ""normalized_importance"": 0.014435904082335542}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
69,U ác xương và sụn khớp - Malignant neoplasms of bone and articular cartilage,4138,101,STRONG,NORMAL_MODEL,0.37162110300118883,0.044127174437107876,0.5842517225617033,0.042412558452657886,0.040673572674836705,0.28853497187369426,models/disease_69.txt,d8bf20be2ee5303b9cf12d8bc54cda20cc5abcd06be73faeaef2f7989b474dd4,153418,34,DEMOGRAPHIC,1.0658141036401503e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.357995752142156, ""normalized_importance"": 0.5575969546852578}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1885590569400328, ""normalized_importance"": 0.07742289013955642}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1427041114851862, ""normalized_importance"": 0.05859471788456357}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.082803377564138, ""normalized_importance"": 0.03399930455937372}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.06491617510891912, ""normalized_importance"": 0.026654767876445537}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.059221608087057606, ""normalized_importance"": 0.024316562307958096}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05261640015749213, ""normalized_importance"": 0.021604444968283915}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.048521464920046734, ""normalized_importance"": 0.019923052803079346}, {""feature"": ""precipitation_sum_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.043200569969600505, ""normalized_importance"": 0.017738278059941267}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04187681077972997, ""normalized_importance"": 0.017194738736019163}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
185,"Bệnh khác của thực quản, dạ dày và tá tràng - Other diseases of oesophagus, stomach, duodenum",9330,105,STRONG,NORMAL_MODEL,0.3687025301550707,0.04769359539531278,0.5836038744496167,0.07556841423420782,0.03641337230008785,0.256720743620775,models/disease_185.txt,df026231076b97f9baf4304fd4b28b78baa5cb7bf7af7f3eb605d3c518466238,149346,127,DEMOGRAPHIC,1.4210854715202004e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 2.063456362454209, ""normalized_importance"": 0.5826746011675727}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.21803043949721349, ""normalized_importance"": 0.06156699103892423}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.15078465026855234, ""normalized_importance"": 0.04257826216054539}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.14581516839822634, ""normalized_importance"": 0.0411749900005479}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1307568990996432, ""normalized_importance"": 0.0369228666130728}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.11014500985286138, ""normalized_importance"": 0.031102523345966127}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.09533755734655448, ""normalized_importance"": 0.026921225092991025}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08367439467115087, ""normalized_importance"": 0.02362780499266936}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.07933849100688709, ""normalized_importance"": 0.022403441354917855}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07066656065248782, ""normalized_importance"": 0.019954679339619995}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
8,Các dạng lao khác - Other tuberculosis,828,90,STRONG,NORMAL_MODEL,0.3685176319504466,0.1501116292746012,0.481370738774952,0.018980909891490764,0.08608143753404254,0.26345528452491335,models/disease_8.txt,69b69a28d8f3c4907db101b5f2641946b07abd734c636170588a29613d445d21,134937,5,DEMOGRAPHIC,6.217248937900877e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.0419724058657875, ""normalized_importance"": 0.46552318860546377}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.18149121491936127, ""normalized_importance"": 0.08108503507147885}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.17543437203458037, ""normalized_importance"": 0.07837901253505411}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.09680858389319708, ""normalized_importance"": 0.04325128036466016}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07359014373410423, ""normalized_importance"": 0.032877951631136784}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06665785473874623, ""normalized_importance"": 0.029780805047132815}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05769243386706977, ""normalized_importance"": 0.025775313838462183}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.055434999105366034, ""normalized_importance"": 0.024766757160357117}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.050123151798508875, ""normalized_importance"": 0.022393577139703098}, {""feature"": ""temperature_max_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.04344426467966412, ""normalized_importance"": 0.019409643198269096}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
144,Bệnh thấp tim mãn - Chronic rheumatic disease,276,24,BETTER,NORMAL_MODEL,0.36800097643732094,0.1718568532357166,0.4601421703269624,0.005632390756829963,0.026278102132459954,0.336090483548031,models/disease_144.txt,98a2bd58c5be8556b371008a04ce6eaf1f92c30f0d1045618fdaff8b211edd95,38637,94,DEMOGRAPHIC,2.6645352591003757e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.5551892227230651, ""normalized_importance"": 0.43320345869738025}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.15172186285865916, ""normalized_importance"": 0.11838564774007844}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1136290881512898, ""normalized_importance"": 0.08866258922378616}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0629454766697614, ""normalized_importance"": 0.04911514324603089}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05537803105923571, ""normalized_importance"": 0.04321041116945155}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04983281219106436, ""normalized_importance"": 0.03888358367603666}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04105908640811355, ""normalized_importance"": 0.032037614411369285}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03909520071399037, ""normalized_importance"": 0.030505232224611968}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.034726481110045934, ""normalized_importance"": 0.027096404450136592}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.03452438356739038, ""normalized_importance"": 0.026938711629582158}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
199,Bệnh khác của da và mô tế bào dưới da - Other diseases of skin and subcutaneous tissue,8240,101,STRONG,NORMAL_MODEL,0.3678731234925972,0.07701016130484016,0.5551167152025628,0.06150630774202312,0.03186764143486774,0.27449917431570636,models/disease_199.txt,e409ab166013fd4e3569e1fbe356bdd5c5beab538ac0c844e50c149f2a10c980,149205,140,DEMOGRAPHIC,1.4210854715202004e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.927183783889845, ""normalized_importance"": 0.5505377447824157}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.24441849044235017, ""normalized_importance"": 0.0698229227726551}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.18534647702283943, ""normalized_importance"": 0.05294784665402327}, {""feature"": ""temperature_max_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.13461518914731094, ""normalized_importance"": 0.03845546193681284}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.13165689054414753, ""normalized_importance"": 0.03761036607465731}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.10928631492137438, ""normalized_importance"": 0.031219773565629654}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.10151763114934513, ""normalized_importance"": 0.029000497085859733}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07251280851425657, ""normalized_importance"": 0.020714702147763497}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06985554746567657, ""normalized_importance"": 0.01995560355155665}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06806532567300037, ""normalized_importance"": 0.019444191678626203}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
272,"Gãy xương cổ, ngực, khung chậu - Fracture of neck, thorax or pelvis.",204,17,BETTER,NORMAL_MODEL,0.36746892506911355,0.17035941841120644,0.4621716565196801,0.0331879187974961,0.06460701220436393,0.2696739940672535,models/disease_272.txt,985aa2b2af12f6f81069e295fbf7108dd2ab266a882250b052c9477e45796dec,26864,194,DEMOGRAPHIC,2.6645352591003757e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.48703788938118314, ""normalized_importance"": 0.46000112499614}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.09618199805262637, ""normalized_importance"": 0.0908426803606587}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.07020473509977518, ""normalized_importance"": 0.06630748414047369}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06856093005609562, ""normalized_importance"": 0.06475493107252311}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06008437970956879, ""normalized_importance"": 0.05674893650720705}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05133803816344367, ""normalized_importance"": 0.04848812756700331}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.030403006185958655, ""normalized_importance"": 0.02871525471370424}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02266506141874977, ""normalized_importance"": 0.021406863773942582}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.022482021071729492, ""normalized_importance"": 0.02123398448182838}, {""feature"": ""humidity_min_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.017706618806509252, ""normalized_importance"": 0.016723677456020842}]",CANDIDATE_FOR_MEDICAL_EXPLANATION
